adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/k1pJslKr4aDayw9kWwWnlC3MIP3.jpg,"[16, 14, 12]",615453,zh,哪吒之魔童降世,"A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate.",18.8247,/phM9bb6s9c60LA8qwsdk7U1N2cS.jpg,2019-07-26,Ne Zha,False,7.9,725
False,/AuV99eQivVWuk2AOSM6hYh9QRPQ.jpg,"[12, 10751, 14]",411,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",19.6752,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,7.135,11165
False,/uRNgkJSkNBFbbn9fPsEjDIy8Sh3.jpg,"[12, 14, 28]",22,en,Pirates of the Caribbean: The Curse of the Black Pearl,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.",19.6741,/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.816,21617
False,/qonCHPpgjglhq5g7b6lPNHFnByu.jpg,"[18, 10749]",1549517,tl,Balahibong Pusa,"A young woman begins to unravel her stepfather’s dangerous obsession, pulling her into a seductive web of secrets that pits her against her own mother and spirals into a tense battle of desire and betrayal in this remake of the 2001 cult classic.",18.5222,/j9amexVtF5RKMtCI1jek1VdvMod.jpg,2025-11-28,Balahibong Pusa,False,0.0,0
False,/wSJHuSD7ojzoXifWjOAjxV7UpEL.jpg,"[10751, 16, 10402, 12]",354912,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",20.0051,/6Ryitt95xrO8KXuqRGm1fUuNwqF.jpg,2017-10-27,Coco,False,8.201,20443
False,/7Nwnmyzrtd0FkcRyPqmdzTPppQa.jpg,"[80, 18, 35]",106646,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",19.9794,/kW9LmvYHAaS9iA0tHmZVq8hQYoq.jpg,2013-12-25,The Wolf of Wall Street,False,8.027,25197
False,/2Ve7sjxLb3rKG8qJ1t7QEuNI0UM.jpg,[18],1241742,tl,EKS,"Three compelling stories in one erotic experience. Yen Durano plays three different women in three titillating stories. In a collaboration of three directors: Roman Perez, Jr., Sigrid Polon, and Omar Deroca.",19.8571,/gcK3HgN6IHNOviXnX11W6aFLTGv.jpg,2024-03-01,EKS,False,3.2,5
False,/28RCF4E94E9U7W4nBzpUWnoS2HJ.jpg,[18],63319,fr,Belle épine,"After the death of her mother, 17-year-old Prudence finds herself living alone in her Paris apartment.  Then she meets Maryline, a rebel of her own age, who introduces her to the thrills of motorcycle racing on the biker circuit at Rungis.  Prudence’s newfound lease of freedom becomes complicated when she falls for a boy Franck who wastes no time in taking advantage of her naivety...",19.8541,/22MXstSxbiKCjAqHHmNkxvZEYIp.jpg,2010-11-10,Belle épine,False,5.446,56
False,/8ODNt5olCeIqBYTP3GgXEQYTfeX.jpg,"[18, 27, 878]",933260,en,The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",19.7859,/sjBM33NBPT8jDj9YNd8Vnegn2DS.jpg,2024-09-07,The Substance,False,7.142,5373
False,/7Q2CmqIVJuDAESPPp76rWIiA0AD.jpg,"[28, 12, 18]",1011477,en,Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",19.7728,/AEgggzRr1vZCLY86MAp93li43z.jpg,2025-05-08,Karate Kid: Legends,False,7.097,965
False,/eTlcNXGv32zkVI7ZDHhfeaKHXKQ.jpg,"[28, 9648, 878, 53]",198663,en,The Maze Runner,"A teenager with no memory of his past finds himself among a group of boys living in a walled enclosure surrounded by a massive, ever-changing maze. As he struggles to adapt to their rules and society, he begins to uncover clues that may lead to escape and the truth behind their confinement.",19.7538,/ode14q7WtDugFDp78fo9lCsmay9.jpg,2014-09-10,The Maze Runner,False,7.192,17700
False,/7NRGAtu8E4343NSKwhkgmVRDINw.jpg,"[27, 53]",507089,en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",19.7498,/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg,2023-10-25,Five Nights at Freddy's,False,7.4,4627
False,/vJ9oUcvZyEG53BiKi82qsUixQrw.jpg,"[9648, 878]",981227,en,The Unknown Purple,"Inventor Peter Marchmont has discovered a purple light that renders the user invisible. On his release from prison, Marchmont, disguised as Victor Cromport, uses the light to revenge himself against his former wife, Jewel, and her partner, James Dawson, who framed him for theft. Making himself invisible, Marchmont gradually ruins Dawson. He so wins Jewel's confidence and love that she is willing to kill Dawson at Marchmont's request. Finally, Marchmont leaves the scheming couple to their own misery and marries Jewel's sister, Ruth Marsh.",19.7305,/hNLMew7CeBlHr6v3jCaLXoUbD2w.jpg,1923-10-01,The Unknown Purple,False,0.0,0
False,/1pmXyN3sKeYoUhu5VBZiDU4BX21.jpg,"[16, 878, 10751, 12, 18]",1184918,en,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",19.7127,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,2024-09-12,The Wild Robot,False,8.317,5516
False,/AuV99eQivVWuk2AOSM6hYh9QRPQ.jpg,"[12, 10751, 14]",411,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",19.6752,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,2005-12-07,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False,7.1,11165
False,/uRNgkJSkNBFbbn9fPsEjDIy8Sh3.jpg,"[12, 14, 28]",22,en,Pirates of the Caribbean: The Curse of the Black Pearl,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.",19.6741,/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.816,21618
False,/xSD0q1FiuZkvHuy7uscOLbmd1hR.jpg,"[12, 28, 14]",13494,en,Red Sonja,A young girl rises from the ashes of tragedy to become the most feared warrior woman of all time: the She-Devil with a Sword.,19.5716,/aE3yh4y0h96CZZpLo0UDFMWZAA9.jpg,2025-07-31,Red Sonja,False,5.8,138
False,/tlm8UkiQsitc8rSuIAscQDCnP8d.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",19.5638,/p96dm7sCMn4VYAStA6siNz30G1r.jpg,1999-03-31,The Matrix,False,8.235,27028
False,/gQimJqYMKCkwHIo8wwYKhmnCfBr.jpg,"[28, 80, 53]",1242501,en,Icefall,"A young Indigenous game warden arrests an infamous poacher only to discover that the poacher knows the location of a plane carrying millions of dollars that has crashed in a frozen lake. When a group of criminals and dirty cops are alerted to the poacher’s whereabouts, the warden and the poacher team up to fight back and escape across the treacherous lake before the ice melts.",19.5588,/5Byv6nznAb2Izd0gHpODOXnuSbo.jpg,2025-10-16,Icefall,False,7.042,36
False,/67HggiWaP9ZLv5sPYmyRV37yAJM.jpg,"[35, 18, 10749]",13,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",19.4926,/saHP97rTPS5eLmrLQEcANmKrsFl.jpg,1994-06-23,Forrest Gump,False,8.463,28884
False,/pFCm7WLLpno4opmqqQS4GXZ8V7M.jpg,[35],1581099,en,Kevin Hart: Acting My Age,"Older, wiser — and still hilarious. Kevin Hart opens up about his midlife mishaps, from intimacy pills to the perils of unexpected injuries.",19.439,/89HPieER8jX9sGKKzhagGIGkMxi.jpg,2025-11-23,Kevin Hart: Acting My Age,False,6.2,5
False,/lK1zWi7EpBIFaGJBf0Y7jjemZe2.jpg,[53],1362315,en,The Hand That Rocks the Cradle,Suburban couple Caitlin and Miguel hire seemingly sweet Polly to take care of their newborn baby. But Polly's true motives have little to do with singing lullabies...,19.423,/uXqqFkLcMPORg3TsQbK4upozZXB.jpg,2025-10-16,The Hand That Rocks the Cradle,False,5.728,90
False,/tyQo080tijexyUHBvWPwQt26bZa.jpg,"[28, 12, 878]",634649,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",19.4221,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,2021-12-15,Spider-Man: No Way Home,False,7.937,21293
False,,"[10749, 18]",482600,ko,일본 엄마,"""Innocent face, D-cup breasts and perfect intercourse skills! Son, this is not your girlfriend anymore but your mother!""  Ki-ho brings Yuki from Japan to marry her. However, he starts cheating on her with his ex-girlfriend in Korea.  Min-cheol comforted Yuki and thought of her as his daughter-in-law, but one day he realizes he is looking at her as a woman.  In the end, Yuki and Min-cheol have intercourse without Ki-ho knowing...",19.2835,/mCDzIKBPBLLOaFSO7WXCNgrg8f2.jpg,2017-02-09,Japanese Mom,False,6.6,62
False,/nEhuHCbyniPx4nZJ1L9p9eUhbJy.jpg,"[16, 18, 36]",488968,ta,Sree Hari Hara Sudhan Swami Ayyappan,Sree Hari Hara Sudhan Swami Ayyappan Movie is Fully 3D Animated Devotional Story of Lord Ayyappan.,18.9343,/fwSLPwvhd5Gdal6bH7a8LHH8NXW.jpg,2017-04-17,Sree Hari Hara Sudhan Swami Ayyappan,False,9.0,3
False,/5crSVmFJKe0dU81Bb086JrPUV4h.jpg,"[18, 9648, 53]",381553,en,Seven Devils,A series of vignettes that explore the seven deadly sins.,9.4298,/EL2yYrclI6BORUY0wLs7QTUKgS.jpg,2015-05-01,Seven Devils,False,3.0,4
False,/28RCF4E94E9U7W4nBzpUWnoS2HJ.jpg,[18],63319,fr,Belle épine,"After the death of her mother, 17-year-old Prudence finds herself living alone in her Paris apartment.  Then she meets Maryline, a rebel of her own age, who introduces her to the thrills of motorcycle racing on the biker circuit at Rungis.  Prudence’s newfound lease of freedom becomes complicated when she falls for a boy Franck who wastes no time in taking advantage of her naivety...",19.8541,/22MXstSxbiKCjAqHHmNkxvZEYIp.jpg,2010-11-10,Belle épine,False,5.446,56
False,/8eifdha9GQeZAkexgtD45546XKx.jpg,"[28, 53, 878]",822119,en,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",17.4692,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,2025-02-12,Captain America: Brave New World,False,6.005,2761
False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,"[28, 18]",361743,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",17.2386,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,2022-05-21,Top Gun: Maverick,False,8.163,10359
False,/6k0FfSAjCTwRr85HO0clTCbQ45k.jpg,"[27, 53]",512198,en,Dead Bride,"After her father’s death, Alyson, her partner Richard and their baby return to her childhood home. Following a few shocking supernatural events, Alyson discovers that she and her family have been living with a terrible curse, unleashed in the past by a bride killed by Alyson’s grandfather. Soon after Alyson’s child disappears and she has no choice but to embark on a frightening journey into the underworld, to free herself from the bride’s curse and to look for her daughter.",18.1838,/6JKx00vSLzKX3jSMJIhpwPU9Qzq.jpg,2025-01-09,Dead Bride,False,4.75,4
False,/hofnlIyF6bePkgQOpcuRWLvzf15.jpg,"[16, 10751, 14]",14836,en,Coraline,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",18.6253,/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,2009-02-05,Coraline,False,7.9,8660
False,/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg,"[12, 14]",12444,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",18.5827,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,2010-11-17,Harry Potter and the Deathly Hallows: Part 1,False,7.738,19870
False,,"[28, 18, 53]",111983,en,Human Timebomb,A computer chip turns an FBI agent into a lethal weapon.,18.5228,/uCtJUy9C6RqKUxzDzNImi2OWgWY.jpg,1996-02-27,Live Wire: Human Timebomb,False,5.0,6
False,/wYMbnrdRCREjNLwFlG5SLWzBjui.jpg,"[878, 12]",438631,en,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",18.618,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,2021-09-15,Dune,False,7.776,14135
False,/85k0kaoRgGmF6ACq0M61AFxhjLN.jpg,"[35, 80]",12153,en,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",18.4432,/aHTUpo45qy9QYIOnVITGGqLoVcA.jpg,2004-06-23,White Chicks,False,6.938,4320
False,/8GP1eCp2C2izK9TMtIdYrr77ZaP.jpg,"[27, 878, 53]",1086260,en,The Astronaut,"After returning from her first space mission, astronaut Sam Walker is placed under NASA’s care at a high security house for rehabilitation and medical testing. However, when disturbing occurrences begin happening around the property, she fears that something extraterrestrial has followed her back to Earth",17.6394,/souvvkJHYhztC1UqZ8lEVUiJa3J.jpg,2025-09-26,The Astronaut,False,5.855,83
